date,roll,color,number
20180715,24699,R,3
20180715,24700,R,9
20180715,24701,B,6
20180715,24702,G,0
20180715,24703,B,2
20180715,24704,B,17
20180715,24705,B,35
20180715,24706,G,0
20180715,24707,R,5
20180715,24708,B,20
20180715,24709,R,21
20180715,24710,B,24
20180715,24711,R,12
20180715,24712,B,22
20180715,24713,B,10
20180715,24714,R,14
20180715,24715,R,1
20180715,24716,B,13
20180715,24717,B,20
20180715,24718,B,13
20180715,24719,R,14
20180715,24720,B,33
20180715,24721,B,28
20180715,24722,B,2
20180715,24723,B,22
20180715,24724,B,11
20180715,24725,R,34
20180715,24726,R,34
20180715,24727,R,27
20180715,24728,R,25
20180715,24729,B,22
20180715,24730,B,2
20180715,24731,B,8
20180715,24732,B,28
20180715,24733,R,16
20180715,24734,R,3
20180715,24735,B,33
20180715,24736,R,25
20180715,24737,R,25
20180715,24738,B,17
20180715,24739,B,17
20180715,24740,B,17
20180715,24741,R,30
20180715,24742,R,27
20180715,24743,R,30
20180715,24744,R,34
20180715,24745,B,2
20180715,24746,B,15
20180715,24747,B,6
20180715,24748,R,9
20180715,24749,B,28
20180715,24750,R,21
20180715,24751,B,26
20180715,24752,R,32
20180715,24753,R,14
20180715,24754,R,12
20180715,24755,B,11
20180715,24756,R,23
20180715,24757,B,20
20180715,24758,B,31
20180715,24759,B,2
20180715,24760,R,36
20180715,24761,R,18
20180715,24762,B,20
20180715,24763,B,20
20180715,24764,B,2
20180715,24765,R,23
20180715,24766,B,31
20180715,24767,R,30
20180715,24768,R,34
20180715,24769,R,5
20180715,24770,R,36
20180715,24771,R,21
20180715,24772,R,1
20180715,24773,B,33
20180915,24774,B,2
20180915,24775,R,12
20180915,24776,G,0
20180915,24777,R,16
20180915,24778,R,7
20180915,24779,R,14
20180915,24780,R,14
20180915,24781,B,29
20180915,24782,B,2
20180915,24783,R,27
20180915,24784,B,29
20180915,24785,R,5
20180915,24786,B,15
20180915,24787,R,19
20180915,24788,G,0
20180915,24789,R,25
20180915,24790,B,17
20180915,24791,R,12
20180915,24792,R,18
20180915,24793,R,19
20180915,24794,B,28
20180915,24795,G,0
20180915,24796,B,15
20180915,24797,R,3
20180915,24798,R,7
20180915,24799,B,20
20180915,24800,B,29
20180915,24801,R,27
20180915,24802,R,7
20180915,24803,B,24
20180915,24804,R,36
20180915,24805,B,4
20180915,24806,B,13
20180915,24807,R,21
20180915,24808,B,33
20180915,24809,B,31
20180915,24810,R,14
20180915,24811,B,20
20180915,24812,B,20
20180915,24813,R,32
20180915,24814,R,32
20180915,24815,B,13
20180915,24816,R,34
20180915,24817,B,31
20180915,24818,R,34
20180915,24819,R,32
20180915,24820,R,12
20180915,24821,R,7
20180915,24822,R,7
20180915,24823,R,32
20180915,24824,B,24
20180915,24825,R,32
20180915,24826,B,31
20180915,24827,R,3
20180915,24828,R,32
20180915,24829,R,12
20180915,24830,B,20
20180915,24831,B,28
20180915,24832,R,23
20180915,24833,R,5
20180915,24834,R,14
20180915,24835,R,1
20180915,24836,B,20
20180915,24837,R,36
20180915,24838,B,26
20180915,24839,B,13
20180915,24840,R,19
20180915,24841,R,16
20180915,24842,B,2
20180915,24843,R,9
20180915,24844,R,21
20180915,24845,B,4
20180915,24846,B,26
20180915,24847,R,32
20180915,24848,R,1
20180915,24849,R,7
20180915,24850,R,32
20180915,24851,B,11
20180915,24852,B,29
20180915,24853,B,20
20180915,24854,B,4
20180915,24855,B,17
20180915,24856,B,17
20180915,24857,B,26
20180915,24858,B,33
20180915,24859,R,12
20180915,24860,R,12
20180915,24861,R,1
20180915,24862,B,22
20180915,24863,R,14
20180915,24864,B,28
20180915,24865,B,10
20180915,24866,R,30
20180915,24867,R,5
20180915,24868,B,17
20180915,24869,B,11
20180915,24870,R,32
20180915,24871,B,22
20180915,24872,B,22
20180915,24873,B,20
20180915,24874,B,8
20180915,24875,R,32
20180915,24876,B,20
20180915,24877,R,27
20180915,24878,B,2
20180915,24879,B,13
20180915,24880,B,17
20180915,24881,B,15
20180915,24882,B,10
20180915,24883,B,8
20180915,24884,B,28
20180915,24885,B,8
20180915,24886,B,35
20180915,24887,B,2
20180915,24888,B,4
20180915,24889,R,21
20180915,24890,B,22
20180915,24891,R,1
20180915,24892,B,31
20180915,24893,R,36
20180915,24894,B,26
20180915,24895,R,21
20180915,24896,R,30
20180915,24897,B,6
20180915,24898,R,12
20180915,24899,R,32
20180915,24900,R,36
20180915,24901,B,17
20180915,24902,B,17
20180915,24903,B,22
20180915,24904,R,7
20180915,24905,B,22
20180915,24906,B,4
20180915,24907,B,20
20180915,24908,R,19
20180915,24909,R,9
20180915,24910,B,6
20180915,24911,B,28
20180915,24912,R,27
20180915,24913,G,0
20180915,24914,R,27
20180915,24915,B,11
20180915,24916,B,4
20180915,24917,B,4
20180915,24918,R,25
20180915,24919,R,23
20180915,24920,B,8
20180915,24921,G,0
20181215,24922,B,35
20181215,24923,R,19
20181215,24924,B,2
20181215,24925,B,33
20181215,24926,B,6
20181215,24927,B,28
20181215,24928,R,14
20181215,24929,R,16
20181215,24930,B,20
20181215,24931,R,34
20181215,24932,B,10
20181215,24933,B,33
20181215,24934,B,15
20181215,24935,R,19
20181215,24936,B,13
20181215,24937,B,13
20181215,24938,R,32
20181215,24939,B,2
20181215,24940,B,2
20181215,24941,R,32
20181215,24942,B,2
20181215,24943,G,0
20181215,24944,R,14
20181215,24945,R,25
20181215,24946,B,24
20181215,24947,B,6
20181215,24948,R,12
20181215,24949,B,17
20181215,24950,R,14
20181215,24951,B,28
20181215,24952,R,23
20181215,24953,B,15
20181215,24954,R,12
20181215,24955,B,29
20181215,24956,B,33
20181215,24957,R,36
20181215,24958,R,21
20181215,24959,B,28
20181215,24960,B,17
20181215,24961,B,28
20181215,24962,B,20
20181215,24963,B,13
20181215,24964,B,4
20181215,24965,B,22
20181215,24966,B,13
20181215,24967,B,4
20181215,24968,B,8
20181215,24969,B,11
20181215,24970,B,28
20181215,24971,B,17
20181215,24972,B,8
20181215,24973,R,9
20181215,24974,B,31
20181215,24975,R,5
20181215,24976,B,22
20181215,24977,B,6
20181215,24978,R,18
20181215,24979,R,1
20181215,24980,R,27
20181215,24981,R,1
20181215,24982,B,17
20181215,24983,R,3
20181215,24984,R,12
20181215,24985,R,18
20181215,24986,B,8
20181215,24987,B,20
20181215,24988,B,20
20181215,24989,B,17
20181215,24990,R,5
20181215,24991,B,24
20181215,24992,B,35
20181215,24993,B,24
20181215,24994,B,20
20181215,24995,R,25
20181215,24996,R,23
20181215,24997,B,17
20181215,24998,B,8
20181215,24999,R,12
20181215,25000,B,6
20181215,25001,R,9
20181215,25002,R,16
20181215,25003,B,22
20181215,25004,B,13
20181215,25005,B,10
20181215,25006,B,2
20181215,25007,B,20
20181215,25008,R,14
20181215,25009,B,35
20181215,25010,R,1
20181215,25011,R,21
20181215,25012,R,27
20181215,25013,R,36
20181215,25014,B,35
20181215,25015,R,36
20181215,25016,R,25
20181215,25017,B,22
20181215,25018,R,1
20181215,25019,B,33
20181215,25020,B,11
20181215,25021,B,8
20181215,25022,R,30
20181215,25023,B,15
20181215,25024,B,35
20181215,25025,R,27
20181215,25026,B,24
20181215,25027,B,2
20181215,25028,B,33
20181215,25029,B,4
20181215,25030,R,19
20181215,25031,B,11
20181215,25032,B,22
20181215,25033,B,6
20181215,25034,B,22
20181215,25035,R,25
20181215,25036,R,18
20181215,25037,B,6
20181215,25038,B,17
20181215,25039,B,13
20181215,25040,B,15
20181215,25041,R,30
20181215,25042,R,30
20181215,25043,B,15
20181215,25044,R,34
20181215,25045,R,7
20181215,25046,R,30
20181215,25047,R,25
20181215,25048,R,21
20181215,25049,R,18
20181215,25050,B,22
20181215,25051,R,25
20181215,25052,R,30
20181215,25053,R,12
20181215,25054,R,34
20181215,25055,R,36
20181215,25056,B,31
20181215,25057,B,24
20181215,25058,B,31
20181215,25059,R,21
20181215,25060,R,30
20181215,25061,R,16
20181215,25062,R,9
20181215,25063,B,28
20181215,25064,R,1
20181215,25065,R,30
20181215,25066,R,5
20181215,25067,B,24
20181215,25068,B,20
20181215,25069,R,36
20181215,25070,R,36
20181215,25071,B,17
20181215,25072,B,4
20181215,25073,B,11
20181215,25074,B,35
20181215,25075,R,36
20181215,25076,B,2
20181215,25077,B,13
20181215,25078,B,11
20181215,25079,B,33
20181215,25080,B,10
20181215,25081,B,11
20181215,25082,B,35
20181215,25083,B,20
20181215,25084,B,24
20181215,25085,B,26
20181215,25086,R,34
20181215,25087,B,26
20181215,25088,R,9
20181215,25089,R,3
20181215,25090,B,33
20181215,25091,B,24
20181215,25092,R,27
20181215,25093,R,27
20181215,25094,R,14
20181215,25095,R,32
20181215,25096,R,1
20181215,25097,R,21
20181215,25098,R,1
20181215,25099,B,17
20181215,25100,B,33
20181215,25101,R,32
20181215,25102,B,33
20181215,25103,B,11
20181215,25104,R,3
20181215,25105,R,27
20181215,25106,B,26
20181215,25107,B,4
20181215,25108,B,11
20181215,25109,R,32
20181215,25110,B,15
20181215,25111,B,13
20181215,25112,B,17
20181215,25113,R,7
20181215,25114,B,33
20181215,25115,R,34
20181215,25116,R,34
20181215,25117,R,14
20181215,25118,R,23
20181215,25119,R,18
20181215,25120,G,0
20181215,25121,R,32
20181215,25122,B,29
20181215,25123,B,28
20180116,25124,R,27
20180116,25125,R,9
20180116,25126,R,3
20180116,25127,R,30
20180116,25128,R,32
20180116,25129,B,15
20180116,25130,R,3
20180116,25131,R,16
20180116,25132,B,15
20180116,25133,R,23
20180116,25134,B,28
20180116,25135,B,6
20180116,25136,R,3
20180116,25137,B,35
20180116,25138,B,24
20180116,25139,R,30
20180116,25140,B,10
20180116,25141,R,25
20180116,25142,R,18
20180116,25143,G,0
20180116,25144,R,7
20180116,25145,B,13
20180116,25146,B,35
20180116,25147,R,7
20180116,25148,R,30
20180116,25149,R,21
20180116,25150,R,25
20180116,25151,B,35
20180116,25152,R,19
20180116,25153,B,33
20180116,25154,R,14
20180116,25155,R,7
20180116,25156,R,23
20180116,25157,R,30
20180116,25158,R,25
20180116,25159,B,26
20180116,25160,R,21
20180116,25161,R,23
20180116,25162,G,0
20180116,25163,R,30
20180116,25164,R,27
20180116,25165,B,26
20180116,25166,G,0
20180116,25167,B,29
